teks,label
"BUKU PEMBANTU PAJAK
 

Tahun Anggaran : (bar_e_rekon0bar_e_rekonbpp)

Kementerian / Lembaga + (054) BADAN PUSAT STATISTIK

Unit Organisasi : (0bpp) Badan Pusat Statistik

Provinsl/Kabupaten/Kota : (bppbar_e_rekon.00) LAMPUNG

Satuan Kerja + (4bar_e_rekon8bbkbar_e_rekonbpp) BADAN PUSAT STATISTIK PROP. LAMPUNG

Dokumen > (0bpp) DIPA

Nomor/Tanggal Dokumen + DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon8bbkbar_e_rekonbpp/bar_e_rekon0bar_e_rekonbpp {= bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0
6,00 : bppbar_e_rekon-08-bar_e_rekon0bar_e_rekonbpp DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon8bbkbar_e_rekonbpp/bar_e_rekon0bar_e_rekonbpp Revisi ke 06

KPPN > (0bpp7) BANDAR LAMPUNG

Bulan : Juli bar_e_rekon0bar_e_rekonbpp

Penerimaan (Debet)
TGL |No. BK URAIAN  Pengeluaran Saldo
PPN PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
"BUKU PEMBANTU PAJAK

Tahun Anggaran

+ (bar_e_rekon0bar_e_rekonbpp)

Kementerian / Lembaga : (054) BADAN PUSAT STATISTIK
Unit Organisasi » (0bpp) Badan Pusat Statistik
Provinsi/Kabupaten/Kota : (bar_e_rekon4.00) NUSA TENGGARA TIMUR

Satuan Kerja

(4bar_e_rekon9bbkbbkbar_e_rekon) BADAN PUSAT STATISTIK PROP. NUSA TENGGARA TIMUR
 
Dokumen : (0bpp) DIPA

Nomor/Tanggal Dokumen : DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon9bbkbbkbar_e_rekon/bar_e_rekon0bar_e_rekonbpp / bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0

KPPN : (0bbk9) KUPANG

Bulan : Desember bar_e_rekon0bar_e_rekonbpp

Penerimaan (Debet) Pengeluaran
TGL |NO. B/K URAIAN bar_e_rekon Saldo
PPN PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
"BUKU PEMBANTU PAJAK
Tahun Anggaran
Kementerian / Lembaga

: (bar_e_rekon0bar_e_rekonbpp)
: (054)

Unit Organisasi

: (0bpp)

Badan Pusat Statistik

Provinsi/Kabupaten/Kota

: (bar_e_rekonbbk.00)
: (4bar_e_rekon9bar_e_rekon69)

NUSA TENGGARA BARAT

Satuan Kerja
Dokumen
Nomor/Tanggal Dokumen
8,00
KPPN

BADAN PUSAT STATISTIK

BADAN PUSAT STATISTIK PROP. NUSA TENGGARA BARAT

: (0bpp)
DIPA
: DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon9bar_e_rekon69/bar_e_rekon0bar_e_rekonbpp
: bppbpp-bppbpp-bar_e_rekon0bar_e_rekonbpp
: (0bbk8)

/

bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0

DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon9bar_e_rekon69/bar_e_rekon0bar_e_rekonbpp Revisi ke 08
MATARAM

Tanggal : 0bpp-0bpp-bar_e_rekon0bar_e_rekonbpp s/d bbk0-09-bar_e_rekon0bar_e_rekonbpp
TGL

NO. B/K

URAIAN
Saldo Awal

bppbar_e_rekon-0bpp-bar_e_rekon0bar_e_rekon

Penerimaan (Debet)

PPN

PPh Ps bar_e_rekonbpp
0

0000bpp4 Pungut Pajak PPH Pasal bar_e_rekonbpp Nomor

0

PPh Ps bar_e_rekonbar_e_rekon

Pengeluaran
Kredit

PPh Ps bar_e_rekonbbk Lain-lain",bpp
"BUKU PEMBANTU PAJAK

Tahun Anggaran

: (bar_e_rekon0bar_e_rekonbpp)
Kementerian / Lembaga (054) BADAN PUSAT STATISTIK
Unit Organisasi : (0bpp Badan Pusat Statistik
Provinsi/Kabupaten/Keota : (0bar_e_rekon.00) JAWA BARAT
Satuan Kerja (0bpp8597) BADAN PUSAT STATISTIK PROP. JAWA BARAT
Dokumen : (0bpp) DIPA
Nomor/Tanggal Dokumen : DIPA-054,0bpp,bar_e_rekon.0bpp8597/bar_e_rekon0bar_e_rekonbpp / bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0
KPPN bar_e_rekon (095 BANDUNG II
Bulan : Juli bar_e_rekon0bar_e_rekon7
Penerimaan (Debet) Pengeluaran
TGL |NO. BIK URAIAN : : — Saldo
PPN PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
"BUKU PEMBANTU PAJAK

Tahun Anggaran

> (bar_e_rekon0bar_e_rekonbpp)
Kementerian / Lembaga > (054) BADAN PUSAT STATISTIK
Unit Organisasi > (0bpp) Badan Pusat Statistik
Provinsi/Kabupaten/Kota > (bpp0.00) JAMBI

Satuan Kerja

(4bar_e_rekon8bpp45) BADAN PUSAT STATISTIK PROP. JAMBI


Dokumen (0bpp) DIPA

Nomor/Tanggal Dokumen DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon8bpp45/bar_e_rekon0bar_e_rekonbpp / bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0

KPPN (0bppbar_e_rekon) JAMBI

Bulan : Juli bar_e_rekon0bar_e_rekonbpp

Penerimaan (Debet) Pengeluaran
TGL |NO. B/K URAIAN : ~ . Saldo
PPN PPh Ps bar_e_rekonbpp | PPhPs bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
"BUKU PEMBANTU PAJAK

Tahun Anggaran : (bar_e_rekon0bar_e_rekonbpp)
Kementerian / Lembaga : (054)
Unit Organisasi : (0bpp)
Provinsi/Kabupaten/Kota : (0bpp.54)
Satuan Kerja (690bbkbar_e_rekon8)
Dokumen (0bpp)

Nomor/Tanggal Dokumen

BADAN PUSAT STATISTIK
Badan Pusat Statistik
KOTA JAKARTA SELATAN
Pusat Pendidikan dan Pelatihan BPS

DIPA

DIPA-054.0bpp.bpp.690bbkbar_e_rekon8/bar_e_rekon0bar_e_rekonbpp

/

bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0
 

8,00 : bpp5-bpp0-bar_e_rekon0bar_e_rekonbpp DIPA-054.0bpp.bpp.690bbkbar_e_rekon8/bar_e_rekon0bar_e_rekonbpp Revisi ke 08
KPPN (0bpp9) JAKARTA II
Bulan : Desember|bar_e_rekon0bar_e_rekonbpp
Penerimaan (Debet) Pengeluaran
TGL | NO. B/K URAIAN Saldo
PPN PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
"BUKU PEMBANTU PAJAK

Tahun Anggaran : (bar_e_rekon0bar_e_rekonbpp)

Kementerian / Lembaga : (054) BADAN PUSAT STATISTIK

Unit Organisasi : (OL) Badan Pusat Statistik

Provinsi/Kabupaten/Kota : (bpp6,00) KALIMANTAN TIMUR

Satuan Kerja * (4bar_e_rekon86bbk5) BADAN PUSAT STATISTIK PROP. KALIMANTAN TIMUR

Dokumen > (0bpp) DIPA

Nomor/Tanggal Dokumen : DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon86bbk5/bar_e_rekon0bar_e_rekonbpp / bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0
8,00 : bppbbk-bppbar_e_rekon-bar_e_rekon0bar_e_rekonbpp DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon86bbk5/bar_e_rekon0bar_e_rekonbpp Revisi ke 08

KPPN : (046) SAMARINDA

Bulan : Desember bar_e_rekon0bar_e_rekonbpp

Penbrimaan (Debdt) Pengeluaran
TGL | NO. BiK) URAIAN Saldo
PPN PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
"BUKU PEMBANTU PAJAK

Tahun Anggaran : (bar_e_rekon0bar_e_rekonbpp)
Kementerian / Lembaga : (054)
Unit Organisasi : (0bpp)
Provinsi/Kabupaten/Kota : (0bpp.54)
Satuan Kerja (690bbkbar_e_rekon8)
Dokumen (0bpp)

Nomor/Tanggal Dokumen

BADAN PUSAT STATISTIK
Badan Pusat Statistik
KOTA JAKARTA SELATAN
Pusat Pendidikan dan Pelatihan BPS

DIPA

DIPA-054.0bpp.bpp.690bbkbar_e_rekon8/bar_e_rekon0bar_e_rekonbpp

/

bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0
 

8,00 : bpp5-bpp0-bar_e_rekon0bar_e_rekonbpp DIPA-054.0bpp.bpp.690bbkbar_e_rekon8/bar_e_rekon0bar_e_rekonbpp Revisi ke 08
KPPN (0bpp9) JAKARTA II
Bulan : Desember|bar_e_rekon0bar_e_rekonbpp
Penerimaan (Debet) Pengeluaran
TGL | NO. B/K URAIAN Saldo
PPN PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
"BUKU PEMBANTU PAJAK
Tahun Anggaran
Kementerian / Lembaga
Unit Organisasi
Provinsi/Kabupaten/Kota
Satuan Kerja

Dokumen

Nomor/Tanggal Dokumen
5,00

KPPN



(bar_e_rekon0bar_e_rekonbpp)
(054)
(0bpp)
(0bpp.54)
(690bbkbar_e_rekon8)

(0bpp) DIPA
DIPA-054.0bpp.bpp.690bbkbar_e_rekon8/bar_e_rekon0bar_e_rekonbpp
bar_e_rekon9-07-bar_e_rekon0bar_e_rekonbpp

(0bpp9) JAKARTA II

BADAN PUSAT STATISTIK
Badan Pusat Statistik

KOTA JAKARTA SELATAN
Pusat Pendidikan dan Pelatihan BPS

/
DIPA-054.0bpp.bpp.690bbkbar_e_rekon8/bar_e_rekon0bar_e_rekonbpp Revisi ke 05

bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0

 

[Bulan : Juli bar_e_rekon0bar_e_rekonbpp

TGL | NO. B/K

Penerimaan (Debet)

 

URAIAN
PPN

PPh Ps bar_e_rekonbpp

PPh Ps bar_e_rekonbar_e_rekon

PPh Ps bar_e_rekonbbk

Lain-lain

Pengeluaran
Kredit

Saldo",bpp
"BUKU PEMBANTU PAJAK
Tahun Anggaran

(bar_e_rekon0bar_e_rekonbpp)

Kementerian / Lembaga : (054)
Unit Organisasi :
Provinsi/Kabupaten/Kota : (bar_e_rekon8.0bbk)
Satuan Kerja

Dokumen

Nomor/Tanggal Dokumen

KPPN

(0bpp)

(6675bar_e_rekon4)

(0bpp)

9,00 : 0bpp-bppbar_e_rekon-bar_e_rekon0bar_e_rekonbpp
(bppbppbar_e_rekon)



BADAN PUSAT STATISTIK
Badan Pusat Statistik

KAB. HALMAHERA UTARA
BADAN PUSAT STATISTIK KAB. HALMAHERA UTARA

DIPA

DIPA-054.0bpp.bar_e_rekon.6675bar_e_rekon4/bar_e_rekon0bar_e_rekonbpp

TOBELO

/

bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0
DIPA-054.0bpp.bar_e_rekon.6675bar_e_rekon4/bar_e_rekon0bar_e_rekonbpp Revisi ke 09

 

TGL

Bulan : Desember

NO. B/K

bppbar_e_rekon0bar_e_rekonbpp

URAIAN

Penerimaan (Debet)

 

PPN

PPh Ps bar_e_rekonbpp

PPh Ps bar_e_rekonbar_e_rekon

PPh Ps bar_e_rekonbbk

Lain-lain

Pengeluaran
Kredit

Saldo",bpp
" BUKU PEMBANTU PAJAK

Tahun Anggaran

Kementerian / Lembaga : (054)

Unit Organisasi

Provinsi/Kabupaten/Kota : (07.00) SUMATERA UTARA

Satuan Kerja

Dokumen

Nomor/Tanggal Dokumen

KPPN

Bulan : Juli bar_e_rekon0bar_e_rekonbpp

(bar_e_rekon0bar_e_rekonbpp)

BADAN PUSAT STATISTIK

(0bpp) Badan Pusat Statistik

(0bpp9759) BADAN PUSAT STATISTIK PROP, SUMATERA UTARA

(0bpp) DIPA

DIPA-054.0bpp,bar_e_rekon,0bpp9759/bar_e_rekon0bar_e_rekonbpp

: (bppbar_e_rekonbbk) MEDAN II

/ bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0


TGL

NO. B/K

URAIAN

Penerimaan (Debet)

 

PPN

PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon

PPh Ps bar_e_rekonbbk

Lain-lain

Pengeluaran
Kredit

Saldo",bpp
"BUKU PEMBANTU PAJAK

 
Tahun Anggaran ""+ (bar_e_rekon0bar_e_rekonbpp)

Kementerian / Lembaga + (054) BADAN PUSAT STATISTIK

Unit Organisasi : (bpp) Badan Pusat Statistik

Provinsi/Kabupaten/Kota : (08.00) SUMATERA BARAT

Satuan Kerja > (0bpp99bbk7) BADAN PUSAT STATISTIK PROP, SUMATERA BARAT

Dokumen : (0bpp) DIPA

Nomor/Tanggal Dokumen : DIPA-054.0bpp.bar_e_rekon.0bpp99bbk7/bar_e_rekon0bar_e_rekonbpp / = bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0

7,00 : bppbbk-bpp0-bar_e_rekon0bar_e_rekonbpp DIPA-054.0bpp.bar_e_rekon,0bpp99bbk7/bar_e_rekon0bar_e_rekonbpp Revisi ke 07
KPPN : (0bpp0) PADANG
Bulan : Juli bar_e_rekon0bar_e_rekonbpp
Penerimaan BD
TGL | No. B/K URAIAN (Debet) Pengeluaran Saldo
PPN PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
"BUKU PEMBANTU PAJAK

Tahun Anggaran

(bar_e_rekon0bar_e_rekonbpp)
Kementerian / Lembaga : (054) BADAN PUSAT STATISTIK
Unit Organisasi : (OL) Badan Pusat Statistik
Provinsi/Kabupaten/Kota : (bppbpp.00) SUMATERA SELATAN

Satuan Kerja

Dokumen

Nomor/Tanggal Dokumen


(4bar_e_rekon8bar_e_rekonbppbpp) BADAN PUSAT STATISTIK PROP. SUMATERA SELATAN

(0bpp) DIPA
DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon8bar_e_rekonbppbpp/bar_e_rekon0bar_e_rekonbpp

/

bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0


bbk,00 : bpp0-06-bar_e_rekon0bar_e_rekonbpp DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon8bar_e_rekonbppbpp/bar_e_rekon0bar_e_rekonbpp Revisi ke 0bbk

KPPN (0bpp4) PALEMBANG

Bulan : Juli bar_e_rekon0bar_e_rekonbpp

Penerimaan (Debet) Pengeluaran
TGL | NO. B/K URAIAN : . Saldo
PPN PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit",bpp
" BUKU PEMBANTU PAJAK

Tahun Anggaran

Kementerian / Lembaga : (054)

Unit Organisasi

Provinsi/Kabupaten/Kota : (07.00) SUMATERA UTARA

Satuan Kerja

Dokumen

Nomor/Tanggal Dokumen

KPPN

Bulan : Juli bar_e_rekon0bar_e_rekonbpp


(bar_e_rekon0bar_e_rekonbpp)

BADAN PUSAT STATISTIK

(0bpp) Badan Pusat Statistik

(0bpp9759) BADAN PUSAT STATISTIK PROP, SUMATERA UTARA

(0bpp) DIPA

DIPA-054.0bpp,bar_e_rekon,0bpp9759/bar_e_rekon0bar_e_rekonbpp

: (bppbar_e_rekonbbk) MEDAN II

/ bar_e_rekonbbk-bppbpp-bar_e_rekon0bar_e_rekon0

 

TGL

NO. B/K

URAIAN

Penerimaan (Debet)

 

PPN

PPh Ps bar_e_rekonbpp | PPh Ps bar_e_rekonbar_e_rekon

PPh Ps bar_e_rekonbbk

Lain-lain

Pengeluaran
Kredit

Saldo",bpp
"BUKU PEMBANTU PAJAK
 

Tahun Anggaran : (bar_e_rekon0bar_e_rekonbpp)

Kementerian / Lembaga (054)

Unit Organisasi : (0bpp) Badan Pusat Statistik
Provinsi/KabupatenjKota (bpp6.00) KALIMANTAN, TIMUR
Satuan Kerja (4bar_e_rekon86bbk5)

Dokumen : (0bpp) DIPA
Nomor/Tanggal)Dokumen - : DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon86bbk5/bar_e_rekon0bar_e_rekonbpp

BADAN PUSAT STATISTIK

BADAN PUSAT STATISTIK


 bar_e_rekonbbk-4bpp-bar_e_rekon0bar_e_rekon0

PROP. KALIMANTAN TIMUR



bbk,00 : bpp0-06-bar_e_rekon0bar_e_rekonbpp DIPA-054.0bpp,bar_e_rekon.4bar_e_rekon86bbk5/bar_e_rekon0bar_e_rekonbpp Revisi ke 0bbk
KPPN : (046) SAMARINDA
Sultan: Jpli bar_e_rekon0bar_e_rekonbpp |
Penerimaan|(Debet) Pengeluaran
TGL |NO.|B/K URAIAN Saldo
| PPN Ps bar_e_rekonbpp | PPhIRs bar_e_rekonbar_e_rekon | PPh Ps bar_e_rekonbbk | Lain-lain Kredit ",bpp
"BERITA ACARA REKONSILIASI
Nomor: BAR-bpp5bpp7bar_e_rekon9/WPB.09/KP.0bpp5/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Senin tanggal Sepuluh bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. KEPULAUAN BANGKA BELITUNG (6bbk6888) yang selanjutnya disebut Unit Akuntansi
Kuasa Pengguna Anggaran dengan Kantor Pelayanan Perbendaharaan Negara PANGKAL
PINANG, yang selanjutnya disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
bpp4,074,bar_e_rekon44,000
bppbbk,955,5bbk8,bpp45
-9,595,66bbk
0
bpp6,660,6bar_e_rekon6
0
0
0
0
0
0
0

SAI
bpp4,074,bar_e_rekon44,000
bppbbk,955,5bbk8,bpp45
-9,595,66bbk
0
bpp6,660,6bar_e_rekon6
0
0
0
0
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-46bbk06/WPB.bppbar_e_rekon/KP.095/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Sembilan Belas bulan Agustus tahun Dua Ribu Dua Puluh Satu
telah diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. JAWA BARAT (0bpp8597) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara BANDUNG II, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juli bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
bar_e_rekon8,644,bbkbbkbpp,000
bppbar_e_rekon,bbk77,687,bar_e_rekon64
-bar_e_rekon4,940,8bpp5
0
46,070,4bar_e_rekon5
0
0
bbk89,5bar_e_rekonbbk,bpp40
bbk89,5bar_e_rekonbbk,bpp40
0
0
0

SAI
bar_e_rekon8,644,bbkbbkbpp,000
bppbar_e_rekon,bbk77,687,bar_e_rekon64
-bar_e_rekon4,940,8bpp5
0
46,070,4bar_e_rekon5
0
0
bbk89,5bar_e_rekonbbk,bpp40
bbk89,5bar_e_rekonbbk,bpp40
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-94bpp86/WPB.bbk0/KP.06bbk/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Tujuh bulan Oktober tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROVINSI PAPUA (4bar_e_rekon9460) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara JAYAPURA, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode September bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
bar_e_rekon4,4bar_e_rekon4,bbkbar_e_rekon8,000
bpp4,4bpp5,bbk47,876
-bbk5,bppbbkbpp,585
0
bpp8,6bpp9,858
0
0
bbk00,000,000
bbk00,000,000
0
0
0

SAI
bar_e_rekon4,4bar_e_rekon4,bbkbar_e_rekon8,000
bpp4,4bpp5,bbk47,876
-bbk5,bppbbkbpp,585
0
bpp8,6bpp9,858
0
0
bbk00,000,000
bbk00,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-bpp5bar_e_rekonbbkbbk8/WPB.bar_e_rekon0/KP.0bbk7/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Senin tanggal Sepuluh bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. BALI (4bar_e_rekon9bpp7bpp) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara DENPASAR, yang selanjutnya disebut Bendahara
Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
bpp4,0bar_e_rekonbbk,76bar_e_rekon,000
bppbbk,954,bar_e_rekon7bbk,bbkbar_e_rekon6
-9,bar_e_rekon8bpp,955
0
bbk9,60bbk,0bar_e_rekon5
0
0
0
0
0
0
0

SAI
bpp4,0bar_e_rekonbbk,76bar_e_rekon,000
bppbbk,954,bar_e_rekon7bbk,bbkbar_e_rekon6
-9,bar_e_rekon8bpp,955
0
bbk9,60bbk,0bar_e_rekon5
0
0
0
0
0
0
0

Perbedaan",bar_e_rekon
